TrialIndex,Participant,Type,Length,SelectC,RT,PresenPos
4331,25,I,110,1,775,sc
4332,25,O,130,1,533,cs
4333,25,I,150,1,630,cs
4334,25,O,50,0,541,sc
4335,25,I,60,0,591,cs
4336,25,I,80,0,638,cs
4337,25,I,130,1,557,cs
4338,25,O,70,0,551,sc
4339,25,O,150,1,767,cs
4340,25,O,120,1,534,cs
4341,25,I,140,1,446,cs
4342,25,I,120,1,463,cs
4343,25,I,100,1,742,cs
4344,25,O,90,0,782,sc
4345,25,I,120,1,542,sc
4346,25,I,150,1,438,cs
4347,25,O,80,0,718,cs
4348,25,I,80,0,1118,sc
4349,25,I,90,0,575,sc
4350,25,O,70,0,519,cs
4351,25,I,50,0,518,cs
4352,25,O,130,1,502,cs
4353,25,O,80,0,502,cs
4354,25,I,120,1,471,cs
4355,25,I,120,1,469,sc
4356,25,I,80,0,654,sc
4357,25,O,90,0,494,cs
4358,25,I,60,0,615,cs
4359,25,I,150,1,534,sc
4360,25,I,120,1,519,sc
4361,25,I,130,1,638,sc
4362,25,O,70,0,430,cs
4363,25,O,140,1,605,cs
4364,25,I,50,0,527,sc
4365,25,I,60,0,566,cs
4366,25,O,120,0,478,sc
4367,25,O,60,0,534,sc
4368,25,O,100,1,655,cs
4369,25,I,110,1,661,cs
4370,25,O,150,1,710,sc
4371,25,I,110,0,463,sc
4372,25,I,120,1,551,cs
4373,25,O,60,0,565,cs
4374,25,I,130,1,638,sc
4375,25,O,60,0,510,sc
4376,25,I,140,1,545,cs
4377,25,O,50,0,563,cs
4378,25,I,130,1,599,sc
4379,25,O,140,1,806,sc
4380,25,I,100,1,470,cs
4381,25,I,100,1,431,cs
4382,25,I,140,1,389,cs
4383,25,I,50,0,535,cs
4384,25,I,110,1,709,cs
4385,25,I,100,1,606,cs
4386,25,O,70,0,595,sc
4387,25,I,150,1,553,sc
4388,25,I,110,1,647,sc
4389,25,O,50,0,485,sc
4390,25,O,70,0,471,cs
4391,25,O,110,0,1198,sc
4392,25,O,120,1,790,cs
4393,25,I,130,1,509,cs
4394,25,O,80,0,567,cs
4395,25,O,80,0,494,sc
4396,25,O,60,0,415,cs
4397,25,I,100,1,870,sc
4398,25,O,100,0,813,cs
4399,25,O,100,0,479,sc
4400,25,I,60,0,638,sc
